Graph name;|V|;|E|;|pins|;Number of parts;Imbalance;alg_dist;zoltan;patoh;hmetis
adder_dcop_06;1813;1812;9914;2;1.03;651.0;665.0;666.0;652.0
adder_dcop_06;1813;1812;9914;2;1.05;637.0;659.0;652.0;641.0
adder_dcop_06;1813;1812;9914;2;1.1;616.0;627.0;667.0;626.0
adder_dcop_06;1813;1812;9914;32;1.03;1499.0;1507.0;1639.0;1583.0
adder_dcop_06;1813;1812;9914;32;1.05;1496.0;1513.0;1656.0;1582.0
adder_dcop_06;1813;1812;9914;32;1.1;1489.0;1515.0;1652.0;1561.0
adder_dcop_06;1813;1812;9914;4;1.03;1069.0;1086.0;1154.0;1093.0
adder_dcop_06;1813;1812;9914;4;1.05;1069.0;1074.0;1156.0;1080.0
adder_dcop_06;1813;1812;9914;4;1.1;1042.0;1046.0;1110.0;1072.0
adder_dcop_06;1813;1812;9914;64;1.03;1620.0;1606.0;1703.0;1656.0
adder_dcop_06;1813;1812;9914;64;1.05;1607.0;1621.0;1722.0;1659.0
adder_dcop_06;1813;1812;9914;64;1.1;1604.0;1594.0;1695.0;1648.0
adder_dcop_06;1813;1812;9914;8;1.03;1323.0;1319.0;1409.0;1348.0
adder_dcop_06;1813;1812;9914;8;1.05;1318.0;1301.0;1369.0;1330.0
adder_dcop_06;1813;1812;9914;8;1.1;1305.0;1306.0;1406.0;1332.0
adder_dcop_07;1813;1812;9916;128;1.03;1690.0;1697.0;1744.0;1721.0
adder_dcop_07;1813;1812;9916;128;1.05;1695.0;1695.0;1742.0;1721.0
adder_dcop_07;1813;1812;9916;128;1.1;1691.0;1691.0;1737.0;1706.0
adder_dcop_07;1813;1812;9916;16;1.03;1415.0;1437.0;1550.0;1473.0
adder_dcop_07;1813;1812;9916;16;1.05;1446.0;1468.0;1525.0;1469.0
adder_dcop_07;1813;1812;9916;16;1.1;1441.0;1445.0;1538.0;1458.0
adder_dcop_07;1813;1812;9916;2;1.03;649.0;655.0;686.0;652.0
adder_dcop_07;1813;1812;9916;2;1.05;634.0;647.0;646.0;642.0
adder_dcop_07;1813;1812;9916;2;1.1;615.0;621.0;628.0;624.0
adder_dcop_07;1813;1812;9916;32;1.03;1522.0;1523.0;1645.0;1585.0
adder_dcop_07;1813;1812;9916;32;1.05;1491.0;1509.0;1639.0;1585.0
adder_dcop_07;1813;1812;9916;32;1.1;1480.0;1518.0;1635.0;1578.0
adder_dcop_07;1813;1812;9916;4;1.03;1072.0;1075.0;1156.0;1085.0
adder_dcop_07;1813;1812;9916;4;1.05;1064.0;1053.0;1138.0;1089.0
adder_dcop_07;1813;1812;9916;4;1.1;1042.0;1052.0;1099.0;1062.0
adder_dcop_07;1813;1812;9916;64;1.03;1612.0;1605.0;1709.0;1664.0
adder_dcop_07;1813;1812;9916;64;1.05;1620.0;1610.0;1714.0;1664.0
adder_dcop_07;1813;1812;9916;64;1.1;1598.0;1597.0;1709.0;1642.0
adder_dcop_07;1813;1812;9916;8;1.03;1278.0;1328.0;1412.0;1342.0
adder_dcop_07;1813;1812;9916;8;1.05;1317.0;1329.0;1411.0;1334.0
adder_dcop_07;1813;1812;9916;8;1.1;1309.0;1285.0;1391.0;1329.0
adder_dcop_08;1813;1812;9932;128;1.03;1691.0;1697.0;1742.0;1721.0
adder_dcop_08;1813;1812;9932;128;1.05;1696.0;1697.0;1743.0;1720.0
adder_dcop_08;1813;1812;9932;128;1.1;1691.0;1694.0;1748.0;1705.0
adder_dcop_08;1813;1812;9932;16;1.03;1459.0;1462.0;1546.0;1476.0
adder_dcop_08;1813;1812;9932;16;1.05;1452.0;1461.0;1561.0;1470.0
adder_dcop_08;1813;1812;9932;16;1.1;1444.0;1436.0;1524.0;1462.0
adder_dcop_08;1813;1812;9932;2;1.03;649.0;654.0;674.0;653.0
adder_dcop_08;1813;1812;9932;2;1.05;632.0;661.0;716.0;644.0
adder_dcop_08;1813;1812;9932;2;1.1;616.0;621.0;667.0;622.0
adder_dcop_08;1813;1812;9932;32;1.03;1495.0;1500.0;1653.0;1594.0
adder_dcop_08;1813;1812;9932;32;1.05;1520.0;1504.0;1649.0;1579.0
adder_dcop_08;1813;1812;9932;32;1.1;1489.0;1494.0;1645.0;1577.0
adder_dcop_08;1813;1812;9932;4;1.03;1070.0;1071.0;1164.0;1084.0
adder_dcop_08;1813;1812;9932;4;1.05;1062.0;1064.0;1173.0;1083.0
adder_dcop_08;1813;1812;9932;4;1.1;1042.0;1049.0;1125.0;1073.0
adder_dcop_08;1813;1812;9932;64;1.03;1605.0;1614.0;1715.0;1654.0
adder_dcop_08;1813;1812;9932;64;1.05;1620.0;1611.0;1710.0;1658.0
adder_dcop_08;1813;1812;9932;64;1.1;1611.0;1604.0;1710.0;1642.0
adder_dcop_08;1813;1812;9932;8;1.03;1289.0;1324.0;1419.0;1333.0
adder_dcop_08;1813;1812;9932;8;1.05;1314.0;1323.0;1395.0;1332.0
adder_dcop_08;1813;1812;9932;8;1.1;1274.0;1321.0;1417.0;1327.0
adder_dcop_09;1813;1812;9929;128;1.03;1688.0;1696.0;1741.0;1724.0
adder_dcop_09;1813;1812;9929;128;1.05;1693.0;1692.0;1744.0;1716.0
adder_dcop_09;1813;1812;9929;128;1.1;1690.0;1691.0;1740.0;1709.0
adder_dcop_09;1813;1812;9929;16;1.03;1450.0;1452.0;1553.0;1469.0
adder_dcop_09;1813;1812;9929;16;1.05;1450.0;1429.0;1536.0;1469.0
adder_dcop_09;1813;1812;9929;16;1.1;1435.0;1441.0;1513.0;1460.0
adder_dcop_09;1813;1812;9929;2;1.03;650.0;655.0;644.0;652.0
adder_dcop_09;1813;1812;9929;2;1.05;635.0;645.0;662.0;643.0
adder_dcop_09;1813;1812;9929;2;1.1;618.0;624.0;641.0;622.0
adder_dcop_09;1813;1812;9929;32;1.03;1494.0;1526.0;1665.0;1584.0
adder_dcop_09;1813;1812;9929;32;1.05;1497.0;1521.0;1634.0;1574.0
adder_dcop_09;1813;1812;9929;32;1.1;1495.0;1512.0;1631.0;1557.0
adder_dcop_09;1813;1812;9929;4;1.03;1077.0;1067.0;1176.0;1091.0
adder_dcop_09;1813;1812;9929;4;1.05;1061.0;1059.0;1149.0;1081.0
adder_dcop_09;1813;1812;9929;4;1.1;1042.0;1057.0;1081.0;1065.0
adder_dcop_09;1813;1812;9929;64;1.03;1603.0;1613.0;1693.0;1660.0
adder_dcop_09;1813;1812;9929;64;1.05;1615.0;1608.0;1712.0;1660.0
adder_dcop_09;1813;1812;9929;64;1.1;1598.0;1595.0;1709.0;1650.0
adder_dcop_09;1813;1812;9929;8;1.03;1320.0;1311.0;1397.0;1347.0
adder_dcop_09;1813;1812;9929;8;1.05;1316.0;1322.0;1414.0;1342.0
adder_dcop_09;1813;1812;9929;8;1.1;1311.0;1309.0;1405.0;1333.0
adder_dcop_10;1813;1812;9922;128;1.03;1695.0;1693.0;1733.0;1723.0
adder_dcop_10;1813;1812;9922;128;1.05;1693.0;1696.0;1738.0;1723.0
adder_dcop_10;1813;1812;9922;128;1.1;1690.0;1688.0;1744.0;1707.0
adder_dcop_10;1813;1812;9922;16;1.03;1406.0;1454.0;1536.0;1478.0
adder_dcop_10;1813;1812;9922;16;1.05;1452.0;1460.0;1527.0;1470.0
adder_dcop_10;1813;1812;9922;16;1.1;1439.0;1435.0;1538.0;1455.0
adder_dcop_10;1813;1812;9922;2;1.03;644.0;651.0;662.0;650.0
adder_dcop_10;1813;1812;9922;2;1.05;636.0;663.0;637.0;647.0
adder_dcop_10;1813;1812;9922;2;1.1;620.0;627.0;621.0;627.0
adder_dcop_10;1813;1812;9922;32;1.03;1496.0;1506.0;1634.0;1587.0
adder_dcop_10;1813;1812;9922;32;1.05;1483.0;1509.0;1641.0;1579.0
adder_dcop_10;1813;1812;9922;32;1.1;1480.0;1492.0;1639.0;1568.0
adder_dcop_10;1813;1812;9922;4;1.03;1072.0;1084.0;1138.0;1094.0
adder_dcop_10;1813;1812;9922;4;1.05;1068.0;1043.0;1167.0;1088.0
adder_dcop_10;1813;1812;9922;4;1.1;1046.0;1051.0;1160.0;1073.0
adder_dcop_10;1813;1812;9922;64;1.03;1607.0;1606.0;1702.0;1660.0
adder_dcop_10;1813;1812;9922;64;1.05;1609.0;1623.0;1710.0;1659.0
adder_dcop_10;1813;1812;9922;64;1.1;1599.0;1594.0;1708.0;1645.0
adder_dcop_10;1813;1812;9922;8;1.03;1323.0;1330.0;1413.0;1344.0
adder_dcop_10;1813;1812;9922;8;1.05;1318.0;1288.0;1409.0;1340.0
adder_dcop_10;1813;1812;9922;8;1.1;1307.0;1314.0;1421.0;1330.0
adder_dcop_11;1813;1812;9933;128;1.03;1693.0;1692.0;1735.0;1722.0
adder_dcop_11;1813;1812;9933;128;1.05;1687.0;1696.0;1742.0;1722.0
adder_dcop_11;1813;1812;9933;128;1.1;1686.0;1694.0;1742.0;1709.0
adder_dcop_11;1813;1812;9933;16;1.03;1412.0;1462.0;1559.0;1472.0
adder_dcop_11;1813;1812;9933;16;1.05;1410.0;1455.0;1529.0;1469.0
adder_dcop_11;1813;1812;9933;16;1.1;1438.0;1445.0;1559.0;1465.0
adder_dcop_11;1813;1812;9933;2;1.03;649.0;670.0;697.0;654.0
adder_dcop_11;1813;1812;9933;2;1.05;645.0;649.0;682.0;641.0
adder_dcop_11;1813;1812;9933;2;1.1;611.0;613.0;691.0;627.0
adder_dcop_11;1813;1812;9933;32;1.03;1491.0;1499.0;1644.0;1585.0
adder_dcop_11;1813;1812;9933;32;1.05;1507.0;1516.0;1640.0;1585.0
adder_dcop_11;1813;1812;9933;32;1.1;1484.0;1501.0;1654.0;1577.0
adder_dcop_11;1813;1812;9933;4;1.03;1075.0;1076.0;1198.0;1091.0
adder_dcop_11;1813;1812;9933;4;1.05;1070.0;1070.0;1150.0;1080.0
adder_dcop_11;1813;1812;9933;4;1.1;1040.0;1050.0;1141.0;1070.0
adder_dcop_11;1813;1812;9933;64;1.03;1605.0;1606.0;1705.0;1659.0
adder_dcop_11;1813;1812;9933;64;1.05;1621.0;1623.0;1715.0;1657.0
adder_dcop_11;1813;1812;9933;64;1.1;1595.0;1594.0;1695.0;1648.0
adder_dcop_11;1813;1812;9933;8;1.03;1320.0;1321.0;1434.0;1336.0
adder_dcop_11;1813;1812;9933;8;1.05;1316.0;1315.0;1397.0;1342.0
adder_dcop_11;1813;1812;9933;8;1.1;1305.0;1303.0;1397.0;1329.0
adder_dcop_12;1813;1812;9936;128;1.03;1691.0;1691.0;1736.0;1718.0
adder_dcop_12;1813;1812;9936;128;1.05;1690.0;1698.0;1739.0;1720.0
adder_dcop_12;1813;1812;9936;128;1.1;1691.0;1691.0;1739.0;1707.0
adder_dcop_12;1813;1812;9936;16;1.03;1403.0;1437.0;1555.0;1484.0
adder_dcop_12;1813;1812;9936;16;1.05;1449.0;1460.0;1509.0;1471.0
adder_dcop_12;1813;1812;9936;16;1.1;1445.0;1436.0;1532.0;1467.0
adder_dcop_12;1813;1812;9936;2;1.03;646.0;675.0;684.0;652.0
adder_dcop_12;1813;1812;9936;2;1.05;634.0;652.0;679.0;641.0
adder_dcop_12;1813;1812;9936;2;1.1;622.0;625.0;669.0;621.0
adder_dcop_12;1813;1812;9936;32;1.03;1514.0;1526.0;1655.0;1585.0
adder_dcop_12;1813;1812;9936;32;1.05;1498.0;1497.0;1628.0;1578.0
adder_dcop_12;1813;1812;9936;32;1.1;1483.0;1498.0;1631.0;1572.0
adder_dcop_12;1813;1812;9936;4;1.03;1075.0;1074.0;1174.0;1090.0
adder_dcop_12;1813;1812;9936;4;1.05;1068.0;1082.0;1125.0;1075.0
adder_dcop_12;1813;1812;9936;4;1.1;1043.0;1053.0;1113.0;1068.0
adder_dcop_12;1813;1812;9936;64;1.03;1606.0;1606.0;1715.0;1664.0
adder_dcop_12;1813;1812;9936;64;1.05;1622.0;1624.0;1704.0;1662.0
adder_dcop_12;1813;1812;9936;64;1.1;1597.0;1606.0;1716.0;1650.0
adder_dcop_12;1813;1812;9936;8;1.03;1322.0;1328.0;1364.0;1340.0
adder_dcop_12;1813;1812;9936;8;1.05;1319.0;1320.0;1419.0;1341.0
adder_dcop_12;1813;1812;9936;8;1.1;1311.0;1308.0;1400.0;1332.0
adder_dcop_13;1813;1812;9935;128;1.03;1695.0;1698.0;1736.0;1720.0
adder_dcop_13;1813;1812;9935;128;1.05;1698.0;1697.0;1739.0;1721.0
adder_dcop_13;1813;1812;9935;128;1.1;1694.0;1689.0;1743.0;1709.0
adder_dcop_13;1813;1812;9935;16;1.03;1451.0;1460.0;1555.0;1476.0
adder_dcop_13;1813;1812;9935;16;1.05;1409.0;1463.0;1539.0;1474.0
adder_dcop_13;1813;1812;9935;16;1.1;1395.0;1437.0;1532.0;1466.0
adder_dcop_13;1813;1812;9935;2;1.03;646.0;650.0;684.0;651.0
adder_dcop_13;1813;1812;9935;2;1.05;641.0;649.0;679.0;645.0
adder_dcop_13;1813;1812;9935;2;1.1;616.0;624.0;669.0;621.0
adder_dcop_13;1813;1812;9935;32;1.03;1495.0;1495.0;1655.0;1585.0
adder_dcop_13;1813;1812;9935;32;1.05;1502.0;1502.0;1628.0;1584.0
adder_dcop_13;1813;1812;9935;32;1.1;1486.0;1496.0;1631.0;1575.0
adder_dcop_13;1813;1812;9935;4;1.03;1070.0;1060.0;1178.0;1096.0
adder_dcop_13;1813;1812;9935;4;1.05;1059.0;1068.0;1125.0;1082.0
adder_dcop_13;1813;1812;9935;4;1.1;1037.0;1046.0;1157.0;1063.0
adder_dcop_13;1813;1812;9935;64;1.03;1606.0;1611.0;1715.0;1662.0
adder_dcop_13;1813;1812;9935;64;1.05;1608.0;1614.0;1713.0;1662.0
adder_dcop_13;1813;1812;9935;64;1.1;1594.0;1598.0;1716.0;1649.0
adder_dcop_13;1813;1812;9935;8;1.03;1283.0;1321.0;1364.0;1337.0
adder_dcop_13;1813;1812;9935;8;1.05;1318.0;1297.0;1419.0;1340.0
adder_dcop_13;1813;1812;9935;8;1.1;1279.0;1304.0;1401.0;1332.0
adder_dcop_14;1813;1812;9936;128;1.03;1693.0;1698.0;1736.0;1721.0
adder_dcop_14;1813;1812;9936;128;1.05;1694.0;1695.0;1739.0;1721.0
adder_dcop_14;1813;1812;9936;128;1.1;1683.0;1695.0;1739.0;1704.0
adder_dcop_14;1813;1812;9936;16;1.03;1413.0;1461.0;1555.0;1473.0
adder_dcop_14;1813;1812;9936;16;1.05;1455.0;1457.0;1509.0;1478.0
adder_dcop_14;1813;1812;9936;16;1.1;1409.0;1429.0;1532.0;1467.0
adder_dcop_14;1813;1812;9936;2;1.03;653.0;652.0;684.0;651.0
adder_dcop_14;1813;1812;9936;2;1.05;641.0;651.0;679.0;647.0
adder_dcop_14;1813;1812;9936;2;1.1;621.0;628.0;669.0;623.0
adder_dcop_14;1813;1812;9936;32;1.03;1491.0;1508.0;1655.0;1588.0
adder_dcop_14;1813;1812;9936;32;1.05;1502.0;1517.0;1628.0;1582.0
adder_dcop_14;1813;1812;9936;32;1.1;1484.0;1477.0;1631.0;1573.0
adder_dcop_14;1813;1812;9936;4;1.03;1076.0;1078.0;1174.0;1089.0
adder_dcop_14;1813;1812;9936;4;1.05;1069.0;1061.0;1125.0;1079.0
adder_dcop_14;1813;1812;9936;4;1.1;1044.0;1044.0;1113.0;1067.0
adder_dcop_14;1813;1812;9936;64;1.03;1610.0;1612.0;1715.0;1657.0
adder_dcop_14;1813;1812;9936;64;1.05;1609.0;1605.0;1704.0;1659.0
adder_dcop_14;1813;1812;9936;64;1.1;1615.0;1615.0;1716.0;1655.0
adder_dcop_14;1813;1812;9936;8;1.03;1320.0;1323.0;1364.0;1335.0
adder_dcop_14;1813;1812;9936;8;1.05;1280.0;1326.0;1419.0;1327.0
adder_dcop_14;1813;1812;9936;8;1.1;1303.0;1303.0;1400.0;1323.0
adder_dcop_15;1813;1812;9936;128;1.03;1696.0;1690.0;1736.0;1723.0
adder_dcop_15;1813;1812;9936;128;1.05;1698.0;1685.0;1739.0;1718.0
adder_dcop_15;1813;1812;9936;128;1.1;1691.0;1693.0;1739.0;1709.0
adder_dcop_15;1813;1812;9936;16;1.03;1414.0;1462.0;1555.0;1480.0
adder_dcop_15;1813;1812;9936;16;1.05;1425.0;1463.0;1509.0;1473.0
adder_dcop_15;1813;1812;9936;16;1.1;1441.0;1443.0;1532.0;1460.0
adder_dcop_15;1813;1812;9936;2;1.03;647.0;677.0;684.0;651.0
adder_dcop_15;1813;1812;9936;2;1.05;638.0;657.0;679.0;645.0
adder_dcop_15;1813;1812;9936;2;1.1;612.0;611.0;669.0;618.0
adder_dcop_15;1813;1812;9936;32;1.03;1493.0;1508.0;1655.0;1582.0
adder_dcop_15;1813;1812;9936;32;1.05;1517.0;1501.0;1628.0;1580.0
adder_dcop_15;1813;1812;9936;32;1.1;1516.0;1500.0;1631.0;1578.0
adder_dcop_15;1813;1812;9936;4;1.03;1067.0;1071.0;1174.0;1087.0
adder_dcop_15;1813;1812;9936;4;1.05;1061.0;1074.0;1125.0;1082.0
adder_dcop_15;1813;1812;9936;4;1.1;1049.0;1051.0;1113.0;1062.0
adder_dcop_15;1813;1812;9936;64;1.03;1603.0;1612.0;1715.0;1663.0
adder_dcop_15;1813;1812;9936;64;1.05;1617.0;1613.0;1704.0;1663.0
adder_dcop_15;1813;1812;9936;64;1.1;1613.0;1598.0;1716.0;1650.0
adder_dcop_15;1813;1812;9936;8;1.03;1319.0;1301.0;1364.0;1335.0
adder_dcop_15;1813;1812;9936;8;1.05;1272.0;1321.0;1419.0;1334.0
adder_dcop_15;1813;1812;9936;8;1.1;1271.0;1307.0;1400.0;1326.0
adder_dcop_16;1813;1812;9936;128;1.03;1689.0;1687.0;1736.0;1718.0
adder_dcop_16;1813;1812;9936;128;1.05;1699.0;1688.0;1739.0;1719.0
adder_dcop_16;1813;1812;9936;128;1.1;1692.0;1685.0;1739.0;1710.0
adder_dcop_16;1813;1812;9936;16;1.03;1456.0;1462.0;1555.0;1479.0
adder_dcop_16;1813;1812;9936;16;1.05;1453.0;1463.0;1509.0;1466.0
adder_dcop_16;1813;1812;9936;16;1.1;1445.0;1440.0;1532.0;1456.0
adder_dcop_16;1813;1812;9936;2;1.03;650.0;659.0;684.0;651.0
adder_dcop_16;1813;1812;9936;2;1.05;641.0;654.0;679.0;646.0
adder_dcop_16;1813;1812;9936;2;1.1;613.0;623.0;669.0;628.0
adder_dcop_16;1813;1812;9936;32;1.03;1493.0;1502.0;1655.0;1589.0
adder_dcop_16;1813;1812;9936;32;1.05;1496.0;1502.0;1628.0;1586.0
adder_dcop_16;1813;1812;9936;32;1.1;1481.0;1501.0;1631.0;1570.0
adder_dcop_16;1813;1812;9936;4;1.03;1072.0;1085.0;1174.0;1092.0
adder_dcop_16;1813;1812;9936;4;1.05;1067.0;1064.0;1125.0;1086.0
adder_dcop_16;1813;1812;9936;4;1.1;1044.0;1050.0;1113.0;1064.0
adder_dcop_16;1813;1812;9936;64;1.03;1604.0;1618.0;1715.0;1662.0
adder_dcop_16;1813;1812;9936;64;1.05;1604.0;1614.0;1704.0;1660.0
adder_dcop_16;1813;1812;9936;64;1.1;1598.0;1596.0;1716.0;1650.0
adder_dcop_16;1813;1812;9936;8;1.03;1320.0;1319.0;1364.0;1338.0
adder_dcop_16;1813;1812;9936;8;1.05;1313.0;1319.0;1419.0;1334.0
adder_dcop_16;1813;1812;9936;8;1.1;1307.0;1318.0;1400.0;1328.0
adder_dcop_17;1813;1812;9936;128;1.03;1698.0;1695.0;1736.0;1720.0
adder_dcop_17;1813;1812;9936;128;1.05;1693.0;1693.0;1739.0;1720.0
adder_dcop_17;1813;1812;9936;128;1.1;1693.0;1687.0;1739.0;1708.0
adder_dcop_17;1813;1812;9936;16;1.03;1408.0;1460.0;1555.0;1477.0
adder_dcop_17;1813;1812;9936;16;1.05;1449.0;1450.0;1509.0;1474.0
adder_dcop_17;1813;1812;9936;16;1.1;1427.0;1405.0;1532.0;1465.0
adder_dcop_17;1813;1812;9936;2;1.03;647.0;673.0;684.0;653.0
adder_dcop_17;1813;1812;9936;2;1.05;633.0;666.0;679.0;650.0
adder_dcop_17;1813;1812;9936;2;1.1;612.0;624.0;669.0;627.0
adder_dcop_17;1813;1812;9936;32;1.03;1521.0;1508.0;1655.0;1584.0
adder_dcop_17;1813;1812;9936;32;1.05;1486.0;1488.0;1628.0;1581.0
adder_dcop_17;1813;1812;9936;32;1.1;1515.0;1502.0;1631.0;1565.0
adder_dcop_17;1813;1812;9936;4;1.03;1073.0;1081.0;1174.0;1095.0
adder_dcop_17;1813;1812;9936;4;1.05;1063.0;1060.0;1125.0;1086.0
adder_dcop_17;1813;1812;9936;4;1.1;1047.0;1046.0;1113.0;1067.0
adder_dcop_17;1813;1812;9936;64;1.03;1603.0;1605.0;1715.0;1662.0
adder_dcop_17;1813;1812;9936;64;1.05;1604.0;1612.0;1704.0;1662.0
adder_dcop_17;1813;1812;9936;64;1.1;1595.0;1596.0;1716.0;1648.0
adder_dcop_17;1813;1812;9936;8;1.03;1320.0;1306.0;1364.0;1335.0
adder_dcop_17;1813;1812;9936;8;1.05;1313.0;1303.0;1419.0;1334.0
adder_dcop_17;1813;1812;9936;8;1.1;1305.0;1309.0;1400.0;1326.0
adder_dcop_18;1813;1812;9936;128;1.03;1696.0;1694.0;1736.0;1725.0
adder_dcop_18;1813;1812;9936;128;1.05;1693.0;1697.0;1739.0;1725.0
adder_dcop_18;1813;1812;9936;128;1.1;1691.0;1681.0;1739.0;1707.0
adder_dcop_18;1813;1812;9936;16;1.03;1449.0;1442.0;1555.0;1479.0
adder_dcop_18;1813;1812;9936;16;1.05;1451.0;1447.0;1509.0;1472.0
adder_dcop_18;1813;1812;9936;16;1.1;1410.0;1444.0;1532.0;1469.0
adder_dcop_18;1813;1812;9936;2;1.03;651.0;663.0;684.0;654.0
adder_dcop_18;1813;1812;9936;2;1.05;638.0;644.0;679.0;649.0
adder_dcop_18;1813;1812;9936;2;1.1;615.0;633.0;669.0;636.0
adder_dcop_18;1813;1812;9936;32;1.03;1494.0;1523.0;1655.0;1586.0
adder_dcop_18;1813;1812;9936;32;1.05;1506.0;1505.0;1628.0;1581.0
adder_dcop_18;1813;1812;9936;32;1.1;1484.0;1518.0;1631.0;1579.0
adder_dcop_18;1813;1812;9936;4;1.03;1072.0;1080.0;1174.0;1084.0
adder_dcop_18;1813;1812;9936;4;1.05;1059.0;1078.0;1125.0;1078.0
adder_dcop_18;1813;1812;9936;4;1.1;1038.0;1045.0;1113.0;1072.0
adder_dcop_18;1813;1812;9936;64;1.03;1604.0;1612.0;1715.0;1661.0
adder_dcop_18;1813;1812;9936;64;1.05;1607.0;1606.0;1704.0;1660.0
adder_dcop_18;1813;1812;9936;64;1.1;1615.0;1598.0;1716.0;1647.0
adder_dcop_18;1813;1812;9936;8;1.03;1325.0;1325.0;1364.0;1347.0
adder_dcop_18;1813;1812;9936;8;1.05;1318.0;1319.0;1419.0;1346.0
adder_dcop_18;1813;1812;9936;8;1.1;1306.0;1304.0;1400.0;1335.0
adder_dcop_19;1813;1812;9935;128;1.03;1698.0;1696.0;1735.0;1720.0
adder_dcop_19;1813;1812;9935;128;1.05;1693.0;1686.0;1740.0;1723.0
adder_dcop_19;1813;1812;9935;128;1.1;1687.0;1684.0;1742.0;1702.0
adder_dcop_19;1813;1812;9935;16;1.03;1405.0;1452.0;1549.0;1487.0
adder_dcop_19;1813;1812;9935;16;1.05;1457.0;1452.0;1516.0;1464.0
adder_dcop_19;1813;1812;9935;16;1.1;1439.0;1437.0;1537.0;1455.0
adder_dcop_19;1813;1812;9935;2;1.03;657.0;661.0;671.0;652.0
adder_dcop_19;1813;1812;9935;2;1.05;638.0;663.0;679.0;640.0
adder_dcop_19;1813;1812;9935;2;1.1;612.0;618.0;669.0;625.0
adder_dcop_19;1813;1812;9935;32;1.03;1486.0;1510.0;1654.0;1590.0
adder_dcop_19;1813;1812;9935;32;1.05;1519.0;1520.0;1644.0;1568.0
adder_dcop_19;1813;1812;9935;32;1.1;1515.0;1505.0;1630.0;1570.0
adder_dcop_19;1813;1812;9935;4;1.03;1073.0;1079.0;1174.0;1089.0
adder_dcop_19;1813;1812;9935;4;1.05;1065.0;1055.0;1100.0;1079.0
adder_dcop_19;1813;1812;9935;4;1.1;1042.0;1064.0;1113.0;1068.0
adder_dcop_19;1813;1812;9935;64;1.03;1618.0;1613.0;1712.0;1660.0
adder_dcop_19;1813;1812;9935;64;1.05;1607.0;1612.0;1721.0;1660.0
adder_dcop_19;1813;1812;9935;64;1.1;1614.0;1594.0;1715.0;1645.0
adder_dcop_19;1813;1812;9935;8;1.03;1319.0;1331.0;1417.0;1328.0
adder_dcop_19;1813;1812;9935;8;1.05;1314.0;1329.0;1418.0;1341.0
adder_dcop_19;1813;1812;9935;8;1.1;1312.0;1314.0;1401.0;1330.0
adder_dcop_20;1813;1812;9936;128;1.03;1696.0;1687.0;1736.0;1723.0
adder_dcop_20;1813;1812;9936;128;1.05;1689.0;1698.0;1739.0;1723.0
adder_dcop_20;1813;1812;9936;128;1.1;1685.0;1689.0;1739.0;1708.0
adder_dcop_20;1813;1812;9936;16;1.03;1448.0;1447.0;1555.0;1469.0
adder_dcop_20;1813;1812;9936;16;1.05;1436.0;1464.0;1509.0;1463.0
adder_dcop_20;1813;1812;9936;16;1.1;1446.0;1440.0;1532.0;1463.0
adder_dcop_20;1813;1812;9936;2;1.03;647.0;657.0;684.0;654.0
adder_dcop_20;1813;1812;9936;2;1.05;642.0;656.0;679.0;643.0
adder_dcop_20;1813;1812;9936;2;1.1;613.0;634.0;669.0;623.0
adder_dcop_20;1813;1812;9936;32;1.03;1498.0;1523.0;1655.0;1583.0
adder_dcop_20;1813;1812;9936;32;1.05;1497.0;1492.0;1628.0;1570.0
adder_dcop_20;1813;1812;9936;32;1.1;1510.0;1504.0;1631.0;1574.0
adder_dcop_20;1813;1812;9936;4;1.03;1077.0;1082.0;1174.0;1090.0
adder_dcop_20;1813;1812;9936;4;1.05;1060.0;1075.0;1125.0;1088.0
adder_dcop_20;1813;1812;9936;4;1.1;1047.0;1061.0;1113.0;1063.0
adder_dcop_20;1813;1812;9936;64;1.03;1606.0;1610.0;1715.0;1658.0
adder_dcop_20;1813;1812;9936;64;1.05;1614.0;1616.0;1704.0;1658.0
adder_dcop_20;1813;1812;9936;64;1.1;1601.0;1604.0;1716.0;1641.0
adder_dcop_20;1813;1812;9936;8;1.03;1322.0;1327.0;1364.0;1346.0
adder_dcop_20;1813;1812;9936;8;1.05;1315.0;1321.0;1419.0;1327.0
adder_dcop_20;1813;1812;9936;8;1.1;1280.0;1311.0;1400.0;1324.0
adder_dcop_21;1813;1812;9936;128;1.03;1697.0;1695.0;1736.0;1715.0
adder_dcop_21;1813;1812;9936;128;1.05;1699.0;1697.0;1739.0;1719.0
adder_dcop_21;1813;1812;9936;128;1.1;1679.0;1689.0;1739.0;1707.0
adder_dcop_21;1813;1812;9936;16;1.03;1402.0;1421.0;1555.0;1476.0
adder_dcop_21;1813;1812;9936;16;1.05;1411.0;1455.0;1509.0;1471.0
adder_dcop_21;1813;1812;9936;16;1.1;1441.0;1444.0;1532.0;1449.0
adder_dcop_21;1813;1812;9936;2;1.03;651.0;675.0;684.0;651.0
adder_dcop_21;1813;1812;9936;2;1.05;638.0;668.0;679.0;642.0
adder_dcop_21;1813;1812;9936;2;1.1;615.0;614.0;669.0;624.0
adder_dcop_21;1813;1812;9936;32;1.03;1487.0;1515.0;1655.0;1581.0
adder_dcop_21;1813;1812;9936;32;1.05;1492.0;1514.0;1628.0;1576.0
adder_dcop_21;1813;1812;9936;32;1.1;1513.0;1511.0;1631.0;1572.0
